CHR	START	END	INDEX	SOX2
chr14	59834458	59835458	190	1
chr14	59865622	59866622	191	1
chr14	60006792	60007792	192	1
chr14	60266671	60267671	193	1
chr14	60288459	60289459	194	0
chr14	60296320	60297320	195	0
chr14	60458742	60459742	196	0
chr14	60804931	60805931	197	1
chr14	60817339	60818339	198	1
chr14	60892290	60893290	199	0
chr14	60924607	60925607	200	0
chr14	60950981	60951981	201	0
chr14	61041984	61042984	202	1
chr14	61305809	61306809	203	1
chr14	61688366	61689366	204	0
chr14	61691907	61692907	205	1
chr14	61787774	61788774	206	0
chr14	61818768	61819768	207	0
chr14	61885073	61886073	208	1
chr14	62125316	62126316	209	1
chr14	63040141	63041141	210	0
chr14	63184578	63185578	211	0
chr14	63405488	63406488	212	0
chr14	63475652	63476652	213	0
chr14	63683406	63684406	214	1
chr14	63933459	63934459	215	0
chr14	64025146	64026146	216	0
chr14	64511915	64512915	217	1
chr14	64544092	64545092	218	1
chr14	64578261	64579261	219	1
chr14	64980629	64981629	220	0
chr14	65577797	65578797	221	0
chr14	65686237	65687237	222	0
chr14	66374693	66375693	223	0
chr14	66387859	66388859	224	1
chr14	66552071	66553071	225	0
chr14	66563447	66564447	226	0
chr14	66608314	66609314	227	0
chr14	66611450	66612450	228	1
chr14	66645817	66646817	229	0
chr14	66842653	66843653	230	1
chr14	66912183	66913183	231	1
chr14	67093056	67094056	232	1
chr14	67124711	67125711	233	0
chr14	67133884	67134884	234	0
chr14	67159592	67160592	235	0
chr14	67293428	67294428	236	1
chr14	67368762	67369762	237	1
chr14	67433331	67434331	238	1
chr14	67433894	67434894	239	1
chr14	67855470	67856470	240	0
chr14	67883730	67884730	241	0
chr14	67970845	67971845	242	0
chr14	68084805	68085805	243	0
chr14	68243746	68244746	244	0
chr14	68293797	68294797	245	0
chr14	68336284	68337284	246	0
chr14	68645946	68646946	247	0
chr14	68866626	68867626	248	0
chr14	69050215	69051215	249	0
chr14	69124617	69125617	250	1
chr14	69297049	69298049	251	0
chr14	69788773	69789773	252	1
chr14	70102938	70103938	253	1
chr14	70103605	70104605	254	1
chr14	70423887	70424887	255	1
chr14	70474152	70475152	256	1
chr14	70487089	70488089	257	1
chr14	70568939	70569939	258	0
chr14	70746533	70747533	259	1
chr14	70981339	70982339	260	0
chr14	70981770	70982770	261	0
chr14	71060077	71061077	262	1
chr14	71563220	71564220	263	1
chr14	71803651	71804651	264	0
chr14	72029642	72030642	265	1
chr14	73186518	73187518	266	1
chr14	73335374	73336374	267	0
chr14	73369006	73370006	268	1
chr14	73372166	73373166	269	0
chr14	73455406	73456406	270	1
chr14	73655453	73656453	271	0
chr14	74008564	74009564	272	0
chr14	74139386	74140386	273	1
chr14	74155816	74156816	274	0
chr14	75388576	75389576	275	1
chr14	75671408	75672408	276	0
chr14	75677907	75678907	277	0
chr14	75678420	75679420	278	0
chr14	75843849	75844849	279	1
chr14	75931579	75932579	280	0
chr14	76158186	76159186	281	1
chr14	77362268	77363268	282	0
chr14	77612976	77613976	283	0
chr14	79112529	79113529	284	1
chr14	79568360	79569360	285	0
chr14	79568848	79569848	286	0
chr14	79692620	79693620	287	1
chr14	79741722	79742722	288	0
chr14	79939598	79940598	289	0
chr14	79993517	79994517	290	0
chr14	80290784	80291784	291	1
chr14	80452751	80453751	292	0
chr14	80601679	80602679	293	1
chr14	80771181	80772181	294	1
chr14	80830224	80831224	295	0
chr14	80974701	80975701	296	0
chr14	80980324	80981324	297	1
chr14	81105626	81106626	298	1
chr14	81178381	81179381	299	0
chr14	81472966	81473966	300	0
chr14	83230258	83231258	301	1
chr14	83303596	83304596	302	1
chr14	83500480	83501480	303	0
chr14	83558547	83559547	304	1
chr14	85177490	85178490	305	1
chr14	85178191	85179191	306	0
chr14	85217617	85218617	307	1
chr14	85363200	85364200	308	0
chr14	85454542	85455542	309	0
chr14	85536406	85537406	310	0
chr14	85745784	85746784	311	0
chr14	86436164	86437164	312	1
chr14	86502858	86503858	313	1
chr14	86676647	86677647	314	1
chr14	86834633	86835633	315	1
chr14	87026434	87027434	316	1
chr14	87076244	87077244	317	0
chr14	87932686	87933686	318	0
chr14	87957895	87958895	319	1
chr14	87973446	87974446	320	0
chr14	88169916	88170916	321	1
chr14	88362959	88363959	322	1
chr14	88424683	88425683	323	1
chr14	88698917	88699917	324	0
chr14	89171368	89172368	325	0
chr14	89532320	89533320	326	1
chr14	89644524	89645524	327	1
chr14	89926221	89927221	328	0
chr14	90634486	90635486	329	1
chr14	90711600	90712600	330	0
chr14	91002261	91003261	331	0
chr14	91019514	91020514	332	1
chr14	91746697	91747697	333	1
chr14	91788134	91789134	334	1
chr14	91829332	91830332	335	1
chr14	91838344	91839344	336	1
chr14	92001659	92002659	337	0
chr14	92011744	92012744	338	0
chr14	92161261	92162261	339	1
chr14	92161552	92162552	340	1
chr14	92267851	92268851	341	0
chr14	93256922	93257922	342	0
chr14	93262430	93263430	343	1
chr14	93319356	93320356	344	1
chr14	93548304	93549304	345	1
chr14	93815211	93816211	346	1
chr14	94182954	94183954	347	1
chr14	95111495	95112495	348	0
chr14	95160360	95161360	349	1
chr14	95861059	95862059	350	1
chr14	96033875	96034875	351	1
chr14	96359915	96360915	352	1
chr14	96563806	96564806	353	0
chr14	96825462	96826462	354	0
chr14	96860203	96861203	355	1
chr14	98876851	98877851	356	1
chr14	99302584	99303584	357	1
chr14	99372878	99373878	358	0
chr14	99993845	99994845	359	1
chr14	100373612	100374612	360	0
chr14	100457461	100458461	361	0
chr14	100458076	100459076	362	1
chr14	100599266	100600266	363	0
chr14	100758887	100759887	364	0
chr14	100934772	100935772	365	1
chr14	100936965	100937965	366	0
chr14	100978308	100979308	367	1
chr14	101639447	101640447	368	0
chr14	101702991	101703991	369	1
chr14	101966819	101967819	370	1
chr14	102169750	102170750	371	0
chr14	103275183	103276183	372	0
chr14	103275543	103276543	373	1
chr14	103403226	103404226	374	1
chr14	103403426	103404426	375	1
chr14	104028688	104029688	376	1
chr14	104542178	104543178	377	0
chr15	22970030	22971030	1	0
chr15	25388160	25389160	2	1
chr15	25605131	25606131	3	0
chr15	25812137	25813137	4	0
chr15	25927292	25928292	5	1
chr15	25931462	25932462	6	0
chr15	29776137	29777137	7	1
chr15	29819806	29820806	8	0
chr15	29830892	29831892	9	0
chr15	30670652	30671652	10	0
chr15	31285468	31286468	11	1
chr15	31564713	31565713	12	1
chr15	32864343	32865343	13	1
chr15	32932832	32933832	14	0
chr15	32933506	32934506	15	0
chr15	33178376	33179376	16	1
chr15	33237178	33238178	17	0
chr15	33238985	33239985	18	0
chr15	33571083	33572083	19	1
chr15	33901814	33902814	20	0
chr15	33913608	33914608	21	0
chr15	33972455	33973455	22	1
chr15	34131890	34132890	23	1
chr15	34176548	34177548	24	0
chr15	34208297	34209297	25	0
chr15	34208642	34209642	26	1
chr15	34788168	34789168	27	0
chr15	34901708	34902708	28	0
chr15	34911754	34912754	29	1
chr15	34913322	34914322	30	0
chr15	34975875	34976875	31	1
chr15	35429735	35430735	32	1
chr15	35432273	35433273	33	1
chr15	35492773	35493773	34	0
chr15	35502281	35503281	35	0
chr15	35517653	35518653	36	1
chr15	35534592	35535592	37	1
chr15	35539878	35540878	38	0
chr15	35556304	35557304	39	0
chr15	35581926	35582926	40	0
chr15	35611326	35612326	41	1
chr15	35704132	35705132	42	1
chr15	35709781	35710781	43	1
chr15	36029685	36030685	44	1
chr15	36074489	36075489	45	0
chr15	36080887	36081887	46	0
chr15	36374580	36375580	47	0
chr15	36437752	36438752	48	0
chr15	36594652	36595652	49	1
chr15	36623728	36624728	50	1
chr15	36881226	36882226	51	1
chr15	36894823	36895823	52	1
chr15	36950527	36951527	53	0
chr15	37086854	37087854	54	1
chr15	37148494	37149494	55	1
chr15	37175508	37176508	56	0
chr15	37193012	37194012	57	1
chr15	37753874	37754874	58	1
chr15	38267340	38268340	59	0
chr15	38309386	38310386	60	0
chr15	38312987	38313987	61	1
chr15	38334948	38335948	62	0
chr15	38479840	38480840	63	1
chr15	38665114	38666114	64	0
chr15	38700917	38701917	65	0
chr15	38899245	38900245	66	0
chr15	39087404	39088404	67	0
chr15	39167103	39168103	68	1
chr15	39202333	39203333	69	0
chr15	39203564	39204564	70	0
chr15	39298831	39299831	71	1
chr15	39704393	39705393	72	0
chr15	39975153	39976153	73	0
chr15	40000190	40001190	74	1
chr15	40028682	40029682	75	0
chr15	40032204	40033204	76	0
chr15	40340973	40341973	77	1
chr15	40674374	40675374	78	1
chr15	41063625	41064625	79	1
chr15	41234422	41235422	80	1
chr15	41630643	41631643	81	1
chr15	41758307	41759307	82	1
chr15	42209631	42210631	83	1
chr15	42217343	42218343	84	0
chr15	42219805	42220805	85	1
chr15	42275684	42276684	86	1
chr15	42662172	42663172	87	1
chr15	42918819	42919819	88	1
chr15	42959493	42960493	89	0
chr15	43158952	43159952	90	0
chr15	43263031	43264031	91	1
chr15	43751779	43752779	92	0
chr15	43955125	43956125	93	1
chr15	43975313	43976313	94	0
chr15	44192886	44193886	95	1
chr15	44323296	44324296	96	1
chr15	44526774	44527774	97	1
chr15	44644597	44645597	98	0
chr15	44851896	44852896	99	0
chr15	44946659	44947659	100	0
chr15	45305324	45306324	101	1
chr15	45497495	45498495	102	0
chr15	47626410	47627410	103	0
chr15	47629711	47630711	104	1
chr15	48129990	48130990	105	1
chr15	48139141	48140141	106	1
chr15	48146851	48147851	107	1
chr15	48408595	48409595	108	1
chr15	48458021	48459021	109	0
chr15	48477010	48478010	110	0
chr15	48540042	48541042	111	1
chr15	48667168	48668168	112	0
chr15	48875055	48876055	113	0
chr15	48945019	48946019	114	0
chr15	49031556	49032556	115	0
chr15	49115896	49116896	116	0
chr15	49145377	49146377	117	0
chr15	49184832	49185832	118	0
chr15	49226756	49227756	119	0
chr15	49253491	49254491	120	0
chr15	49276009	49277009	121	1
chr15	49310934	49311934	122	1
chr15	49348737	49349737	123	1
chr15	49382152	49383152	124	0
chr15	49384028	49385028	125	0
chr15	49472157	49473157	126	0
chr15	49494463	49495463	127	0
chr15	49640994	49641994	128	1
chr15	49670026	49671026	129	0
chr15	49691973	49692973	130	1
chr15	49692425	49693425	131	1
chr15	49692891	49693891	132	0
chr15	49867489	49868489	133	1
chr15	49900420	49901420	134	0
chr15	49976322	49977322	135	0
chr15	50536667	50537667	136	1
chr15	50633146	50634146	137	0
chr15	50813546	50814546	138	0
chr15	51589456	51590456	139	1
chr15	51678891	51679891	140	0
chr15	51740038	51741038	141	1
chr15	51832808	51833808	142	1
chr15	52200538	52201538	143	0
chr15	52301811	52302811	144	0
chr15	55355820	55356820	145	1
chr15	55370754	55371754	146	0
chr15	55538498	55539498	147	0
chr15	55914102	55915102	148	0
chr15	56070333	56071333	149	1
chr15	56205888	56206888	150	0
chr15	56445587	56446587	151	1
chr15	56446499	56447499	152	0
chr15	56501638	56502638	153	1
chr15	56555279	56556279	154	1
chr15	56628841	56629841	155	1
chr15	56630195	56631195	156	1
chr15	56638409	56639409	157	0
chr15	56638903	56639903	158	0
chr15	56684728	56685728	159	0
chr15	56716474	56717474	160	1
chr15	56726310	56727310	161	0
chr15	56755344	56756344	162	0
chr15	56838225	56839225	163	0
chr15	56879826	56880826	164	1
chr15	56925100	56926100	165	1
chr15	56927484	56928484	166	1
chr15	56941844	56942844	167	0
chr15	56945314	56946314	168	1
chr15	56972930	56973930	169	0
chr15	57033420	57034420	170	0
chr15	57041194	57042194	171	0
chr15	57072052	57073052	172	0
chr15	57079876	57080876	173	0
chr15	57122713	57123713	174	0
chr15	57251019	57252019	175	0
chr15	57287828	57288828	176	1
chr15	57878343	57879343	177	0
chr15	58054742	58055742	178	1
chr15	58320360	58321360	179	0
chr15	58509716	58510716	180	0
chr15	58631923	58632923	181	0
chr15	58632437	58633437	182	0
chr15	58673964	58674964	183	1
chr15	58893218	58894218	184	0
chr15	58908534	58909534	185	1
chr15	59033743	59034743	186	1
chr15	60461198	60462198	187	1
chr15	60493811	60494811	188	1
chr15	60516306	60517306	189	1
chr15	61703701	61704701	190	1
chr15	61888104	61889104	191	0
chr15	61954499	61955499	192	0
chr15	62014250	62015250	193	0
chr15	62232771	62233771	194	1
chr15	62583147	62584147	195	0
chr15	62802390	62803390	196	0
chr15	63066272	63067272	197	0
chr15	63155647	63156647	198	0
chr15	63196312	63197312	199	1
chr15	63507507	63508507	200	1
chr15	63647449	63648449	201	1
chr15	63749187	63750187	202	0
chr15	63809744	63810744	203	1
chr15	63831670	63832670	204	0
chr15	64196445	64197445	205	1
chr15	64223886	64224886	206	0
chr15	64264089	64265089	207	0
chr15	64287234	64288234	208	0
chr15	65115065	65116065	209	1
chr15	65163854	65164854	210	0
chr15	65381217	65382217	211	1
chr15	65750140	65751140	212	1
chr15	65805872	65806872	213	1
chr15	65824508	65825508	214	0
chr15	65887269	65888269	215	1
chr15	67594836	67595836	216	1
chr15	68080705	68081705	217	0
chr15	68139475	68140475	218	1
chr15	68164109	68165109	219	1
chr15	68178689	68179689	220	1
chr15	68239221	68240221	221	1
chr15	69200974	69201974	222	0
chr15	69271847	69272847	223	1
chr15	69409346	69410346	224	0
chr15	69935764	69936764	225	1
chr15	70331022	70332022	226	1
chr15	70595634	70596634	227	1
chr15	70693535	70694535	228	0
chr15	70694099	70695099	229	1
chr15	70936529	70937529	230	0
chr15	70960169	70961169	231	0
chr15	71159544	71160544	232	0
chr15	71280732	71281732	233	0
chr15	71298966	71299966	234	1
chr15	71299274	71300274	235	1
chr15	71434363	71435363	236	0
chr15	71559879	71560879	237	1
chr15	71662065	71663065	238	1
chr15	71835748	71836748	239	0
chr15	71979158	71980158	240	1
chr15	72565168	72566168	241	1
chr15	72567309	72568309	242	0
chr15	72591687	72592687	243	0
chr15	72591861	72592861	244	0
chr15	72592289	72593289	245	0
chr15	72601819	72602819	246	0
chr15	72919419	72920419	247	1
chr15	73315556	73316556	248	0
chr15	73526041	73527041	249	1
chr15	73526327	73527327	250	1
chr15	73559881	73560881	251	0
chr15	73599851	73600851	252	0
chr15	73630117	73631117	253	1
chr15	73647136	73648136	254	0
chr15	73862643	73863643	255	1
chr15	75849255	75850255	256	1
chr15	75864789	75865789	257	0
chr15	75991656	75992656	258	1
chr15	76293237	76294237	259	0
chr15	76478214	76479214	260	1
chr15	76483622	76484622	261	1
chr15	76751985	76752985	262	0
chr15	76752888	76753888	263	0
chr15	76771383	76772383	264	1
chr15	76772162	76773162	265	0
chr15	76817563	76818563	266	1
chr15	76928793	76929793	267	0
chr15	76954439	76955439	268	0
chr15	77203078	77204078	269	1
chr15	77350504	77351504	270	0
chr15	78461719	78462719	271	1
chr15	78699496	78700496	272	1
chr15	78884974	78885974	273	0
chr15	78897140	78898140	274	1
chr15	79303280	79304280	275	0
chr15	79581367	79582367	276	1
chr15	79894769	79895769	277	1
chr15	80073095	80074095	278	1
chr15	80349754	80350754	279	1
chr15	80699018	80700018	280	1
chr15	81053223	81054223	281	0
chr15	81478427	81479427	282	0
chr15	81587726	81588726	283	1
chr15	82041853	82042853	284	1
chr15	82223360	82224360	285	1
chr15	82975100	82976100	286	1
chr15	83017617	83018617	287	0
chr15	83497996	83498996	288	1
chr15	85037352	85038352	289	0
chr15	85050666	85051666	290	1
chr15	85130153	85131153	291	1
chr15	85130922	85131922	292	1
chr15	85413733	85414733	293	1
chr15	85609846	85610846	294	1
chr15	85845821	85846821	295	0
chr15	86795821	86796821	296	1
chr15	88285326	88286326	297	1
chr15	89271582	89272582	298	0
chr15	90431055	90432055	299	1
chr15	90787614	90788614	300	0
chr15	94277134	94278134	301	0
chr15	94280872	94281872	302	1
chr15	94347333	94348333	303	0
chr15	95036474	95037474	304	1
chr15	95373937	95374937	305	1
chr15	95450102	95451102	306	0
chr15	95770440	95771440	307	1
chr15	97915128	97916128	308	1
chr15	97982039	97983039	309	0
chr15	98070116	98071116	310	0
chr15	98652789	98653789	311	1
chr15	98653542	98654542	312	1
chr15	99189182	99190182	313	0
chr15	99251744	99252744	314	1
chr15	99558677	99559677	315	0
chr15	99567427	99568427	316	1
chr15	99590815	99591815	317	0
chr15	99700521	99701521	318	1
chr15	99875710	99876710	319	0
chr15	100696830	100697830	320	1
chr15	101228376	101229376	321	1
chr15	101228824	101229824	322	1
chr15	101508968	101509968	323	1
chr15	101684758	101685758	324	1
chr15	101805028	101806028	325	0
chr15	101830104	101831104	326	1
chr15	101962510	101963510	327	1
chr16	1857167	1858167	1	0
chr16	3797148	3798148	2	1
chr16	4062442	4063442	3	0
chr16	4864114	4865114	4	0
chr16	9104949	9105949	5	0
chr16	9231461	9232461	6	1
chr16	9970637	9971637	7	1
chr16	11547212	11548212	8	0
chr16	11718786	11719786	9	1
chr16	12897625	12898625	10	1
chr16	14265971	14266971	11	0
chr16	17581748	17582748	12	1
chr16	17582480	17583480	13	0
chr16	17614731	17615731	14	1
chr16	18805568	18806568	15	1
chr16	18816006	18817006	16	1
chr16	19532316	19533316	17	1
chr16	19549418	19550418	18	1
chr16	19743503	19744503	19	1
chr16	20735652	20736652	20	1
chr16	20829045	20830045	21	0
chr16	20886173	20887173	22	0
chr16	20909397	20910397	23	1
chr16	21226530	21227530	24	0
chr16	21287671	21288671	25	1
chr16	21337184	21338184	26	0
chr16	21337709	21338709	27	0
chr16	21600766	21601766	28	1
chr16	22645992	22646992	29	0
chr16	24683555	24684555	30	0
chr16	24779849	24780849	31	0
chr16	27092119	27093119	32	0
chr16	29965731	29966731	33	1
chr16	31300819	31301819	34	1
chr16	31319081	31320081	35	1
chr16	31887855	31888855	36	1
chr16	46828963	46829963	37	1
chr16	46956161	46957161	38	0
chr16	47134719	47135719	39	0
chr16	47188908	47189908	40	0
chr16	47315984	47316984	41	0
chr16	47340375	47341375	42	1
chr16	47462757	47463757	43	1
chr16	47463676	47464676	44	1
chr16	47595182	47596182	45	0
chr16	47607776	47608776	46	1
chr16	47642811	47643811	47	0
chr16	47675893	47676893	48	0
chr16	47883685	47884685	49	0
chr16	48301929	48302929	50	0
chr16	48862425	48863425	51	1
chr16	49480819	49481819	52	1
chr16	49610148	49611148	53	1
chr16	49610723	49611723	54	1
chr16	49611299	49612299	55	1
chr16	50029492	50030492	56	1
chr16	50178103	50179103	57	1
chr16	50218858	50219858	58	0
chr16	50230213	50231213	59	1
chr16	50336551	50337551	60	1
chr16	50746722	50747722	61	1
chr16	50797127	50798127	62	0
chr16	50873420	50874420	63	1
chr16	51143822	51144822	64	1
chr16	51430362	51431362	65	1
chr16	51577819	51578819	66	0
chr16	51606495	51607495	67	0
chr16	52963265	52964265	68	0
chr16	52967107	52968107	69	0
chr16	53009114	53010114	70	1
chr16	53575556	53576556	71	1
chr16	53699650	53700650	72	1
chr16	53714197	53715197	73	0
chr16	55523410	55524410	74	0
chr16	55523820	55524820	75	0
chr16	55563608	55564608	76	0
chr16	55564848	55565848	77	1
chr16	55596709	55597709	78	1
chr16	55982114	55983114	79	0
chr16	56167438	56168438	80	1
chr16	56741470	56742470	81	0
chr16	59428216	59429216	82	1
chr16	59713048	59714048	83	0
chr16	60036997	60037997	84	1
chr16	63737143	63738143	85	0
chr16	64273433	64274433	86	1
chr16	64449164	64450164	87	0
chr16	64603878	64604878	88	1
chr16	64636236	64637236	89	1
chr16	64747842	64748842	90	1
chr16	64938657	64939657	91	0
chr16	64969242	64970242	92	0
chr16	64988810	64989810	93	1
chr16	65146920	65147920	94	0
chr16	65208324	65209324	95	0
chr16	65585741	65586741	96	0
chr16	66214970	66215970	97	0
chr16	66790478	66791478	98	1
chr16	68087409	68088409	99	1
chr16	69130150	69131150	100	1
chr16	69197248	69198248	101	1
chr16	69560171	69561171	102	0
chr16	69576615	69577615	103	0
chr16	69581886	69582886	104	1
chr16	69582079	69583079	105	1
chr16	69610002	69611002	106	0
chr16	69632590	69633590	107	0
chr16	70593755	70594755	108	1
chr16	71782744	71783744	109	1
chr16	71885202	71886202	110	1
chr16	72053510	72054510	111	0
chr16	72142105	72143105	112	0
chr16	72380108	72381108	113	1
chr16	72469536	72470536	114	1
chr16	72602231	72603231	115	0
chr16	72615332	72616332	116	0
chr16	72616081	72617081	117	0
chr16	72718833	72719833	118	0
